0 0 0 111
1 0 425 400
2 0 400 83
3 0 245 400
4 0 293 100
5 0 100 302
6 0 147 200
7 0 300 146
8 0 175 200
9 0 278 300
10 0 391 400
11 0 456 400
12 0 0 238
13 0 200 152
14 0 115 300
0 1 0 134
1 1 403 400
2 1 400 105
3 1 268 399
4 1 300 116
5 1 100 324
6 1 169 200
7 1 300 124
8 1 153 200
9 1 300 301
10 1 369 400
11 1 478 400
12 1 0 216
13 1 200 130
14 1 137 300
0 2 0 156
1 2 400 380
2 2 400 127
3 2 290 400
4 2 300 138
5 2 100 347
6 2 192 200
7 2 300 102
8 2 131 200
9 2 300 323
10 2 347 400
11 2 500 399
12 2 0 194
13 2 200 108
14 2 159 300
0 3 0 178
1 3 400 358
2 3 400 149
3 3 300 412
4 3 300 160
5 3 100 369
6 3 200 185
7 3 300 80
8 3 109 200
9 3 300 345
10 3 325 400
11 3 500 377
12 3 0 172
13 3 200 86
14 3 181 300
0 4 0 200
1 4 400 336
2 4 400 171
3 4 300 435
4 4 300 182
5 4 100 391
6 4 200 163
7 4 300 58
8 4 100 212
9 4 300 367
10 4 302 400
11 4 500 355
12 4 0 150
13 4 200 63
14 4 203 300
0 5 22 200
1 5 400 314
2 5 400 194
3 5 300 457
4 5 294 200
5 5 86 400
6 5 200 140
7 5 300 35
8 5 100 234
9 5 300 389
10 5 280 400
11 5 500 332
12 5 0 127
13 5 199 41
14 5 226 300
0 6 44 200
1 6 408 300
2 6 383 200
3 6 300 480
4 6 272 200
5 6 63 400
6 6 200 118
7 6 300 13
8 6 100 256
9 6 300 412
10 6 258 400
11 6 500 310
12 6 0 105
13 6 200 19
14 6 248 300
0 7 67 200
1 7 430 300
2 7 361 200
3 7 302 500
4 7 249 200
5 7 41 400
6 7 200 96
7 7 308 0
8 7 100 278
9 7 300 434
10 7 235 400
11 7 500 288
12 7 16 100
13 7 202 0
14 7 270 300
0 8 89 200
1 8 452 300
2 8 339 200
3 8 325 500
4 8 227 200
5 8 19 400
6 8 200 74
7 8 330 0
8 8 100 301
9 8 300 456
10 8 213 400
11 8 500 265
12 8 39 100
13 8 224 0
14 8 292 300
0 9 111 200
1 9 475 300
2 9 317 200
3 9 347 500
4 9 205 200
5 9 0 402
6 9 200 52
7 9 352 0
8 9 100 323
9 9 300 478
10 9 191 400
11 9 500 243
12 9 61 100
13 9 246 0
14 9 315 300
0 10 133 200
1 10 497 300
2 10 300 204
3 10 370 500
4 10 183 200
5 10 0 425
6 10 200 30
7 10 374 0
8 10 100 345
9 10 298 499
10 10 169 400
11 10 500 220
12 10 83 100
13 10 269 0
14 10 337 300
0 11 155 200
1 11 500 319
2 11 300 227
3 11 392 500
4 11 160 200
5 11 0 447
6 11 200 8
7 11 396 0
8 11 100 368
9 11 276 500
10 11 146 400
11 11 500 198
12 11 105 100
13 11 291 0
14 11 359 300
0 12 178 200
1 12 500 341
2 12 300 249
3 12 400 485
4 12 138 200
5 12 0 469
6 12 185 0
7 12 419 0
8 12 100 390
9 12 254 500
10 12 124 400
11 12 500 176
12 12 128 100
13 12 300 13
14 12 381 300
0 13 200 200
1 13 500 363
2 13 300 271
3 13 400 462
4 13 116 200
5 13 0 491
6 13 163 0
7 13 441 0
8 13 87 400
9 13 232 500
10 13 102 400
11 13 500 153
12 13 150 100
13 13 300 35
14 13 404 300
0 14 222 200
1 14 500 385
2 14 300 294
3 14 400 440
4 14 100 206
5 14 14 499
6 14 141 0
7 14 463 0
8 14 65 400
9 14 210 500
10 14 100 380
11 14 500 131
12 14 172 100
13 14 300 57
14 14 426 300
0 15 244 200
1 15 500 408
2 15 300 316
3 15 400 418
4 15 100 227
5 15 36 500
6 15 118 0
7 15 486 0
8 15 42 400
9 15 188 500
10 15 100 357
11 15 500 109
12 15 194 100
13 15 300 80
14 15 448 300
0 16 267 200
1 16 500 430
2 16 300 338
3 16 395 400
4 16 100 250
5 16 59 500
6 16 100 3
7 16 500 8
8 16 20 400
9 16 165 500
10 16 100 335
11 16 487 100
12 16 216 100
13 16 297 100
14 16 470 300
0 17 289 200
1 17 500 452
2 17 300 360
3 17 373 400
4 17 100 272
5 17 81 499
6 17 100 26
7 17 500 30
8 17 0 401
9 17 143 500
10 17 100 313
11 17 464 100
12 17 239 100
13 17 275 100
14 17 493 300
0 18 311 200
1 18 500 474
2 18 300 382
3 18 351 400
4 18 100 294
5 18 104 500
6 18 100 48
7 18 500 53
8 18 0 423
9 18 121 500
10 18 100 291
11 18 442 100
12 18 261 100
13 18 252 100
14 18 500 284
0 19 333 200
1 19 500 496
2 19 304 400
3 19 329 400
4 19 83 300
5 19 126 500
6 19 100 70
7 19 500 76
8 19 0 445
9 19 99 500
10 19 100 269
11 19 420 100
12 19 283 100
13 19 230 100
14 19 500 262
0 20 355 200
1 20 481 500
2 20 326 400
3 20 307 400
4 20 61 300
5 20 148 500
6 20 100 92
7 20 500 98
8 20 0 468
9 20 76 500
10 20 100 246
11 20 398 100
12 20 306 100
13 20 208 100
14 20 500 240
0 21 377 200
1 21 459 500
2 21 348 400
3 21 300 415
4 21 38 300
5 21 170 500
6 21 85 100
7 21 479 100
8 21 0 490
9 21 54 500
10 21 100 224
11 21 375 100
12 21 328 100
13 21 200 86
14 21 500 217
0 22 399 200
1 22 437 500
2 22 370 400
3 22 300 437
4 22 16 300
5 22 193 500
6 22 63 100
7 22 457 100
8 22 12 500
9 22 32 500
10 22 100 202
11 22 352 100
12 22 350 100
13 22 200 64
14 22 500 195
0 23 400 221
1 23 415 500
2 23 392 400
3 23 300 460
4 23 0 305
5 23 200 484
6 23 41 100
7 23 435 100
8 23 35 500
9 23 10 500
10 23 119 200
11 23 330 100
12 23 372 100
13 23 200 41
14 23 500 173
0 24 400 242
1 24 400 493
2 24 414 400
3 24 300 482
4 24 0 327
5 24 200 462
6 24 19 100
7 24 412 100
8 24 57 500
9 24 0 488
10 24 142 200
11 24 308 100
12 24 395 100
13 24 200 19
14 24 500 151
0 25 400 265
1 25 400 471
2 25 437 400
3 25 295 500
